date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:21	219828/219828	---M--	200	added ('OK')	application/pdf	etag:%22182bd-35ab4-56b50d2dfeec0%22	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/solutions_final.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/solutions_final.pdf	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/index.html)
20:03:21	116041/116041	---M--	200	added ('OK')	application/pdf	etag:%22181e7-1c549-503650d85b540%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:22	101128/101128	---M--	200	added ('OK')	application/pdf	etag:%22181e0-18b08-503dda5456ec0%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:22	92035/92035	---M--	200	added ('OK')	application/pdf	etag:%2218183-16783-5047e9625bfc0%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:23	104327/104327	---M--	200	added ('OK')	application/pdf	etag:%2218182-19787-504eb4b6fd840%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td4.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td4.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:23	107674/107674	---M--	200	added ('OK')	application/pdf	etag:%2218180-1a49a-504ffd10cc580%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td4bis.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td4bis.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:24	99709/99709	---M--	200	added ('OK')	application/pdf	etag:%22181e1-1857d-5058ec6998cc0%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td5.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td5.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:24	118201/118201	---M--	200	added ('OK')	application/pdf	etag:%22181e6-1cdb9-506a7958e7680%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td6.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td6.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:25	79449/79449	---M--	200	added ('OK')	application/pdf	etag:%22181ea-13659-507acfe8d5d80%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td7.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td7.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:25	89533/89533	---M--	200	added ('OK')	application/pdf	etag:%22181e5-15dbd-5084e1d52f300%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td8.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td8.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:26	62053/62053	---M--	200	added ('OK')	application/pdf	etag:%22181eb-f265-5096c32072400%22	https://cims.nyu.edu/~thomasl/teaching/1M0011415/td9.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/1M0011415/td9.pdf	(from https://cims.nyu.edu/~thomasl/teaching/1M0011415/index.html)
20:03:26	101960/101960	---M--	200	added ('OK')	application/pdf	etag:%22181f6-18e48-503243a566600%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:27	102520/102520	---M--	200	added ('OK')	application/pdf	etag:%221820d-19078-503b75d041380%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:27	90323/90323	---M--	200	added ('OK')	application/pdf	etag:%2218201-160d3-5044421635b00%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:28	99721/99721	---M--	200	added ('OK')	application/pdf	etag:%2218202-18589-504c360940340%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance4.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance4.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:28	100072/100072	---M--	200	added ('OK')	application/pdf	etag:%221820e-186e8-504c3460dda00%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/DM1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/DM1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:29	104038/104038	---M--	200	added ('OK')	application/pdf	etag:%22181f8-19666-507098c824140%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/correctionDM1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/correctionDM1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:29	131604/131604	---M--	200	added ('OK')	application/pdf	etag:%221820c-20214-5055de38820c0%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance5.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance5.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:30	102001/102001	---M--	200	added ('OK')	application/pdf	etag:%22181f7-18e71-505e0e5193180%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance6.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance6.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:30	118418/118418	---M--	200	added ('OK')	application/pdf	etag:%22181fa-1ce92-506f17dcc9dc0%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance7.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance7.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:31	104997/104997	---M--	200	added ('OK')	application/pdf	etag:%22181ef-19a25-506fc47e0e6c0%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/DM2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/DM2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:31	95895/95895	---M--	200	added ('OK')	application/pdf	etag:%2218207-17697-50938e4067400%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/correctionDM2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/correctionDM2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:32	143198/143198	---M--	200	added ('OK')	application/pdf	etag:%22181f5-22f5e-5081166b29880%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance8.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance8.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:32	92778/92778	---M--	200	added ('OK')	application/pdf	etag:%22181fb-16a6a-508ab701e0a40%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seance9.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seance9.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:33	83853/83853	---M--	200	added ('OK')	application/pdf	etag:%221820b-1478d-509382c2516c0%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/seancerevision.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/seancerevision.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:33	105602/105602	---M--	200	added ('OK')	application/pdf	etag:%2218209-19c82-509245a6b3000%22	https://cims.nyu.edu/~thomasl/teaching/LM2011415/Examen-2M101.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM2011415/Examen-2M101.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM2011415/index.html)
20:03:34	99058/99058	---M--	200	added ('OK')	application/pdf	etag:%22182db-182f2-51fda1187d740%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:34	126931/126931	---M--	200	added ('OK')	application/pdf	etag:%22182de-1efd3-5207c12343c40%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance2.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance2.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:35	137317/137317	---M--	200	added ('OK')	application/pdf	etag:%22182e6-21865-520f573b6f600%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance2bis.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance2bis.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:35	101279/101279	---M--	200	added ('OK')	application/pdf	etag:%22182e4-18b9f-5210b025476c0%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance3.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance3.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:36	106120/106120	---M--	200	added ('OK')	application/pdf	etag:%22182d4-19e88-52185a77e6a00%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance3bis.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance3bis.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:37	107887/107887	---M--	200	added ('OK')	application/pdf	etag:%22182d5-1a56f-5222444809dc0%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/devoiropt1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/devoiropt1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:37	117984/117984	---M--	200	added ('OK')	application/pdf	etag:%22182e7-1cce0-522b05e8646c0%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/correctiondopt1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/correctiondopt1.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:37	118842/118842	---M--	200	added ('OK')	application/pdf	etag:%22182e3-1d03a-5223404d0f480%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance4.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance4.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:38	132965/132965	---M--	200	added ('OK')	application/pdf	etag:%22182d9-20765-5233bc2280ac0%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance6.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance6.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:39	138144/138144	---M--	200	added ('OK')	application/pdf	etag:%22182e2-21ba0-524e5cf80f8c0%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/serieintegrale.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/serieintegrale.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:39	91766/91766	---M--	200	added ('OK')	application/pdf	etag:%22182dd-16676-525e9c0189f00%22	https://cims.nyu.edu/~thomasl/teaching/LM20041516/seance8.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/LM20041516/seance8.pdf	(from https://cims.nyu.edu/~thomasl/teaching/LM20041516/index.html)
20:03:39	326/326	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2018:03:36%20GMT	https://cims.nyu.edu/~thomasl/onmaths/onmaths/allonsnouscontinuer.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/onmaths/onmaths/allonsnouscontinuer.103.delayed	(from https://cims.nyu.edu/~thomasl/onmaths/groth1.html)
20:03:40	77226/77226	---M--	200	added ('OK')	application/pdf	etag:%22182f1-12daa-5722f6967e840%22	https://cims.nyu.edu/~thomasl/onmaths/Godement1.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/onmaths/Godement1.pdf	(from https://cims.nyu.edu/~thomasl/onmaths/Godement1.html)
20:03:40	320/320	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2018:03:37%20GMT	https://cims.nyu.edu/~thomasl/onmaths/onmaths/birdsandfrogs.pdf	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/onmaths/onmaths/birdsandfrogs.105.delayed	(from https://cims.nyu.edu/~thomasl/onmaths/Dyson.html)
20:03:43	10404/10404	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:38%20GMT	https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=M;O=D	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/123003Fall2016/index72c9.html	(from https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=M;O=A)
20:03:43	10404/10404	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:38%20GMT	https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=S;O=D	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/123003Fall2016/index5851.html	(from https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=S;O=A)
20:03:43	10404/10404	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:38%20GMT	https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=N;O=A	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/123003Fall2016/indexb70a.html	(from https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=N;O=D)
20:03:43	10404/10404	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:38%20GMT	https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=D;O=D	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/123003Fall2016/indexad3f.html	(from https://cims.nyu.edu/~thomasl/teaching/123003Fall2016/?C=D;O=A)
20:03:45	9467/9467	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:40%20GMT	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=N;O=A	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/indexb70a.html	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=N;O=D)
20:03:45	9467/9467	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:40%20GMT	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=M;O=D	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/index72c9.html	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=M;O=A)
20:03:45	9467/9467	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:41%20GMT	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=S;O=D	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/index5851.html	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=S;O=A)
20:03:45	9467/9467	---MC-	200	added ('OK')	text/html	date:Wed,%2019%20Sep%202018%2018:03:41%20GMT	https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=D;O=D	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/120002Spring2017/indexad3f.html	(from https://cims.nyu.edu/~thomasl/teaching/120002Spring2017/?C=D;O=A)
20:03:45	320/320	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Sep%202018%2018:03:42%20GMT	https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/navbar.css	C:/My%20Web%20Sites/copieSite/cims.nyu.edu/_thomasl/teaching/ODESpring2018/navbar.106.delayed	(from https://cims.nyu.edu/~thomasl/teaching/ODESpring2018/forfinal.html)
